,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
12582,Europe & Central Asia,ECS,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,6.199073798910559,6.35105427742073,6.5381217219349015,6.674947547737914,6.639917774990928,6.7051222250770905,6.688289190057879,6.587740587630693,6.7728414743741405,7.486986905516233,7.2517460429464675,7.088606655567999,7.092119904088363,7.1203028163294295,7.166129902332004,,,,236
12595,Latin America & Caribbean,LCN,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,3.0592283086115097,3.1438459083306625,2.9977146205833205,3.0124200132476995,3.074293411808056,3.158031680924995,3.1560784194251448,3.250377863472274,3.328273783263167,3.7999476366807783,3.635640883815435,3.5924921695993066,3.5152794980937805,3.6300028379261784,3.657008792744528,,,,236
12602,Middle East & North Africa,MEA,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,2.610640193884876,2.8710827176653044,2.8197712718730243,2.736893031370025,2.5717062124864816,2.411343192039752,2.4533418458224063,2.4405302118370353,2.353359927730319,3.018138858119237,2.7144002533147757,2.7120524239808015,2.8895588796949863,3.0717980444341477,3.207327916643357,,,,236
12613,South Asia,SAS,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,1.0659802967088496,1.0413257326655392,1.0326479548648269,0.9731283271465636,1.0189007871823894,1.1029390229110752,1.1037012477255548,1.0905673371461386,1.1519293114728326,1.2057101499205831,1.1821384892374684,1.1817868408859873,1.1911446046914187,1.283715870844189,1.3698542482975449,,,,236
12615,Sub-Saharan Africa,SSF,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,2.2696169629485774,2.364471157860788,2.179978614570718,2.3924176138678055,2.48492334854246,2.484364101027856,2.505594463234305,2.45395522080882,2.5034575488537536,2.7218215997058044,2.4906751895641857,2.622100492224525,2.5404820904715084,2.459033350752217,2.3150136604055533,,,,236
12814,East Asia & Pacific,EAS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,83.40691543831106,84.20880844121594,82.53916039495873,84.40579831102184,85.28004306112499,85.3576212720898,89.01234246975191,89.00300901316173,92.2826808137362,93.64748175341448,93.31493669176149,93.97848338670772,94.48755809785624,92.69036243675129,92.15482451161043,91.81766767240795,93.89056373055372,,238
12818,Europe & Central Asia,ECS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92.88155809564621,93.96994275513799,92.87779417930916,91.26180018579193,93.89750967982344,95.02534896288016,95.2625198936798,95.85050297848645,95.79145345288622,94.97141733137107,94.31685332773071,94.35021036109951,95.76178552379473,95.9604138133084,93.19239861489865,93.40424038295643,92.6145148955181,,238
12831,Latin America & Caribbean,LCN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,90.73154486108207,90.13907968985089,91.38074457969951,92.6254761343235,93.22509775903464,93.61341119615942,93.39266502639664,92.79866102909594,92.07818409062892,93.69495518082115,93.21460311461284,92.81165504455187,93.1697292091898,89.72614070250047,88.48468881261688,90.09416510407641,89.54240368626202,,238
12838,Middle East & North Africa,MEA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91.19357044273823,91.08993613351244,89.6932720936087,89.14450391261835,90.15148637743866,89.60921589841251,89.97770129786974,89.69070140284569,90.93880443159641,92.12921177699695,91.68709474272914,90.96393929930731,87.5156975255212,88.83837233424066,87.94115278441797,86.61705501519549,87.79890928919097,,238
12849,South Asia,SAS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,60.69723679564766,62.19814439043114,62.397853115731365,64.36864086604011,66.98682977654255,69.36346285642243,69.80739778846795,68.72818778075913,71.69839196771223,75.84689274346421,80.58878492181958,82.03817031122492,81.52584973123035,82.31997113134341,83.72972181288804,85.1836172075768,85.78570112262628,,238
12851,Sub-Saharan Africa,SSF,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,51.4520917146956,51.67703449593481,53.10856227993872,56.06242188965405,59.22520950887082,62.20540894879508,64.14007192703208,67.4865384423386,69.77527434760968,72.85198521635522,72.03581557354525,72.0883640569434,71.64324343166273,72.21051712391335,74.05835503272843,73.51620711842449,73.57476363626657,,238
13052,East Asia & Pacific,EAS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83.74090132161655,84.30153627852972,83.89765631018109,84.56775197745031,86.360733528479,86.39090234239175,90.18845617793284,89.6700181745298,91.91551940179608,92.86087305136759,93.0723525533308,93.82821493819986,94.11162923853762,94.1266243790973,92.71107020567655,92.68211019171714,92.88918189765607,,238
13056,Europe & Central Asia,ECS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90.73618226795864,91.6889087431238,90.91860640234405,90.37822091739599,91.43210623516632,93.0363585812511,94.42233181417221,94.71341494766467,94.7655516287685,93.62737104236601,93.34170956172936,94.12927738485978,94.6798836638532,94.98017968045006,93.6193081643645,93.99366626546791,93.27809642558769,,238
13069,Latin America & Caribbean,LCN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.58405718754568,94.73080306882687,93.50179695602671,93.90136846259199,93.13378760478672,92.73256449764773,94.25889805309124,93.78422981384699,95.01338381328323,93.9659235914722,93.28288485973242,94.37081311660187,95.19874424871756,91.63439434265922,92.55030568404894,92.65973752610256,92.39361066330154,,238
13076,Middle East & North Africa,MEA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90.74482451106363,89.92699077191601,89.0335271446657,88.68938421444756,88.8548027000852,88.84395946585101,88.72755697715964,88.93360077882284,88.97335344816669,90.74870823178092,90.90990948035393,90.95816161983143,87.94499879512475,88.5372247585606,86.89545592717991,86.59684474863845,89.0492637782212,,238
13087,South Asia,SAS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,58.11607221681828,59.58319369072286,58.81701736536403,61.786195807305354,66.03031376215064,70.39733459370744,70.70742153247919,71.45320275934661,73.21245464194476,76.54292236229345,80.47222640298355,81.51336501650937,79.86925149310666,80.02199840346702,81.7268414995686,83.0943471481284,83.69338445837563,,238
13089,Sub-Saharan Africa,SSF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,52.54032143808525,52.82354775380696,54.116850516370384,56.68037671320647,58.717574222095344,60.50595113227642,63.15650093809239,65.44783917689378,67.5591421839542,72.17738746968409,72.58940186945927,70.93622534376466,70.89592754587446,70.31354603287188,71.73092190259081,71.85354315087521,71.69205228995436,,238
13290,East Asia & Pacific,EAS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,62.60007358238006,63.62553917173818,64.65646204743646,65.67756658206153,66.75063312757722,67.75900682758886,68.77260002850988,69.716806911587,70.73219949479389,71.72811735494312,72.72881468312823,73.6571189714627,74.62518691648097,75.49714823000292,76.4260112777271,77.21394434106959,,,248
13294,Europe & Central Asia,ECS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,90.75187690304442,90.906012300876,91.09111503537878,91.28554997035528,91.46007006529301,91.64747121711426,91.81172212540648,92.16708012407105,92.30407842765504,92.43927471257427,92.57443984729778,92.68612660665758,92.791438843677,92.90405475282705,93.01784645255572,93.08371464626332,,,248
13307,Latin America & Caribbean,LCN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,74.65029545667225,75.28451092081961,75.92254305174423,76.56712070255297,77.17576035601414,77.80599490614739,78.39276140088106,79.00377106197143,79.62182829684646,80.19146181289285,80.78908963576926,81.38979327924677,81.9471034872058,82.49421310324398,83.00996695283469,83.15067982237697,,,248
13314,Middle East & North Africa,MEA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,80.07220495101197,80.93553097600848,81.72460032827958,82.54961598069424,83.38759785010343,84.2489093202668,85.07103352065545,85.85232590004476,86.65945078950098,87.35026491692223,87.85950126370544,88.21042047596715,88.48459122808752,91.03870642224301,91.08638845850894,91.13792823288712,,,248
13325,South Asia,SAS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,29.270761312186497,30.36262791424083,31.45508050271162,32.53628583506077,33.629720065502866,34.710579217177056,35.792182563167856,36.872095864857066,37.956010973585684,39.042095275122385,40.05520244572442,41.13499660197247,42.21968284234257,43.302297219793395,44.38382424273959,44.774481071537686,,,248
13327,Sub-Saharan Africa,SSF,Improved sanitation facilities (% of population with access),SH.STA.ACSN,25.401145509466506,25.665545524371467,25.93192758824916,26.21131431788437,26.496293690109358,26.767531748748283,27.067971639869427,27.34607361430416,27.65220523597489,27.94247450423613,28.257854175304765,28.367028253301054,28.754751587706494,29.07276263486459,29.33034304898507,29.793630771421103,,,248
13538,East Asia & Pacific,EAS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,81.96243824888064,82.99108116050178,83.95272385527126,84.90806765096205,85.85486213070908,86.7474280379018,87.63063978685116,88.52387902466701,89.33946284808445,90.13985731754249,90.89551934324804,91.63813503054723,92.36639572544941,92.89548251004976,93.56135839044285,94.13710110371629,,,249
13542,Europe & Central Asia,ECS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.25881040811574,96.37652058668631,96.51844190207709,96.65696079255872,96.79136596936085,96.90890964803278,97.04660370203295,97.3725134498884,97.50456052831407,97.61520092395901,97.727917998852,97.84405548233521,97.9445813655764,98.42542131649536,98.48352990377023,98.49060764153099,,,249
13555,Latin America & Caribbean,LCN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,89.60127108906656,89.98021361131424,90.34525788934168,90.71747853866708,91.12052822794908,91.4742797593161,91.87517353886952,92.21946824675119,92.55910099201401,92.91603550420244,93.28225309084637,93.61499645843064,93.942373459856,94.27458256394758,94.55130924866936,94.6282099328112,,,249
13562,Middle East & North Africa,MEA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,88.92401453114886,89.06536846730644,89.52200232257084,89.66802278938744,89.83354783136255,89.96700330678136,90.09354084281222,90.23449092594416,90.34140297317272,90.51420504774363,90.65898562246508,90.82000576197923,90.95804447250666,93.48925116096972,93.50532530248688,93.50021867481142,,,249
13573,South Asia,SAS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,80.1560991698258,80.9698365576938,81.86574413654314,82.75741272992501,83.65292878489753,84.5447228221466,85.44782538394813,86.26937209894518,87.17080142626709,88.06960731429487,88.89886459941816,89.79121998885654,90.59443827774416,91.40666390276195,92.29270419796987,92.37160262998398,,,249
13575,Sub-Saharan Africa,SSF,Improved water source (% of population with access),SH.H2O.SAFE.ZS,54.58774125186253,55.40650671166443,56.222703185784084,57.03088206185334,57.869598167252036,58.70580803087307,59.53634479218131,60.37009274327772,61.188990586084174,62.02421006856976,62.839181860937614,63.66949646851384,64.94520083002547,65.74834896642832,66.48753471389922,67.54492785824776,,,249
13787,East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.575060825479565,3.7460182389069905,2.69185969891811,2.77073524085476,3.23751394003317,2.9608650875386298,3.70008680555559,4.522297607262691,7.73227857918411,1.47234311385652,3.2475884244373,5.25291828793775,3.0199999999999902,2.90917882182351,2.76195408251343,1.2762277051739601,1.30385728001265,,223
13791,Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.90283501935781,4.2785469947011805,2.786159882884915,2.3546311797309647,2.96816709391473,2.6762739411653302,3.1959459698068198,2.9326824816232504,6.066157153092839,1.61510464058236,2.38125836275258,3.9047542206970696,2.8083323260408504,1.7340307943592599,0.629749069217611,0.34478243791715696,0.3782399743493175,,223
13804,Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.60822998872605,4.35934065217277,4.24026660688639,4.548137924153,4.4373808010171505,4.699277390356509,4.29633343543375,5.543753935150809,8.58401375161149,2.59194673430531,3.5561238057712203,5.12892376681616,4.11150854557474,2.73863175716002,3.4183616966302504,2.7206412625697403,3.5199372520799703,,223
13811,Middle East & North Africa,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.7316406816066552,1.7594283116823348,1.62564790673542,1.805983673137685,3.242065130879765,3.056466462993025,3.3840843331634347,4.5673449548241285,11.270665238084847,3.3249999999999904,3.9500787592388202,4.63746427577989,4.125785568249995,3.1926276094687904,2.88727614472973,1.85979151317848,2.8755058319447007,,223
13821,South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.00943396226413,3.14826144590614,3.3325649327190696,3.80586592178773,3.7672384796501803,6.941475410574594,6.84279848881174,7.485835894494464,11.068014161247499,4.892297276472345,7.581529776214715,9.736687159262962,9.38331317405844,7.59214469534689,6.820332739238196,3.53061222603507,3.72784868239825,,223
13823,Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.80228886901404,5.167239960833385,5.03282275711191,6.8826583430269865,4.3473403808647255,7.1677691976561295,6.695264657733571,7.080998471726941,10.393932117259752,7.37943935240859,4.11698443490096,5.65655809177142,6.467299249986465,4.63363959700232,4.379840040624609,4.041590497504,,,223
14010,East Asia & Pacific,EAS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,60.17873973098767,58.93384124009304,57.55182414296153,56.24484244569681,55.09278707879368,54.19063590237828,53.11754474284108,52.39970617724254,51.696792408724654,50.950493034719614,49.95984740351992,49.21567124441848,48.30964176764795,47.29528358604434,46.2997426677107,45.22776562374471,44.54395888621876,44.04173098968198,233
14014,Europe & Central Asia,ECS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,39.513744108039106,38.64205025104153,38.457966511519814,37.629572216059096,37.337078341759636,37.398265745449216,37.3416848418231,37.4511318119169,37.87797209390357,37.8705834423513,37.09906051510641,37.02941450766932,36.42282964334398,36.557059492883184,36.27484676055575,36.57763368080308,36.65819837294342,36.317877493437365,233
14027,Latin America & Caribbean,LCN,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,40.49075019456766,40.57559692637019,41.04795667965698,41.045619779409,41.938117830882256,42.400918368178075,43.002209067920774,42.99478004230706,42.66146680230703,42.347356958025095,41.524918129454825,40.880756669119684,40.85316983148232,40.09176936759191,39.3450504166894,38.970429784489774,39.359226403157905,39.351390467811726,233
14034,Middle East & North Africa,MEA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,16.24117047579767,15.885815573879741,16.726897683498727,16.803518942626425,16.776042591754173,16.8572823463545,16.41831547955507,15.744604603484001,15.472019601139015,15.43672663690149,15.076295600532625,14.271236797943315,13.993335000373573,14.022476487707786,13.91160069203268,14.365107663950006,14.591328696317726,14.429819342076875,233
14045,South Asia,SAS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,25.445192307322873,25.784976215062553,26.185884257890162,26.40001500961319,26.617124050275546,26.896502934041123,25.543679709789945,24.178756626532163,22.98856091322925,21.98743064692533,20.683007278175847,20.02280295305233,19.43790148331409,19.342714399780824,19.203576519241537,19.02933574313339,18.821263126206716,18.66605336925093,233
