,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
7499,India,IND,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,17.7999992370605,17.5,18.2999992370605,18.7999992370605,20.2000007629395,20.8999996185303,21.5,22.399999618530302,23.100000381469698,23.399999618530302,24.0,26.399999618530302,26.600000381469698,26.0,26.0,26.100000381469698,26.2999992370605,26.399999618530302,232
7561,Russian Federation,RUS,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,34.7000007629395,35.7000007629395,36.2000007629395,38.2999992370605,37.5999984741211,38.2000007629395,37.9000015258789,38.2000007629395,38.5,36.7999992370605,37.2999992370605,36.9000015258789,37.7000007629395,37.9000015258789,37.9000015258789,37.7000007629395,37.5999984741211,37.5,232
7598,United Kingdom,GBR,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,36.2999992370605,35.7999992370605,35.0999984741211,34.4000015258789,33.2000007629395,33.0999984741211,32.7999992370605,33.0,31.7000007629395,30.100000381469698,29.600000381469698,29.399999618530302,28.899999618530302,28.7000007629395,28.600000381469698,28.2999992370605,28.100000381469698,27.899999618530302,232
7599,United States,USA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,31.2000007629395,30.600000381469698,30.100000381469698,29.7000007629395,29.2999992370605,29.399999618530302,29.7000007629395,29.5,28.5,27.2999992370605,26.600000381469698,26.5,26.5,26.2999992370605,26.2000007629395,26.2000007629395,25.899999618530302,25.7999992370605,232
7617,Euro area,EMU,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,79.09167696117589,79.48421796220688,80.05319069690111,80.84468995382683,81.57350007713738,82.22287727292381,82.70953199761442,83.08489948503939,83.56565281858977,84.80944271277468,85.26909554281656,85.46950969037802,85.71859369240721,85.96402741601926,86.1697980345071,86.20474604640732,86.40240258144053,86.64495234596814,232
7662,Australia,AUS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,86.0,86.5999984741211,86.9000015258789,87.4000015258789,87.5999984741211,87.8000030517578,88.3000030517578,88.4000015258789,88.5,88.5999984741211,88.8000030517578,90.0,90.4000015258789,89.3000030517578,89.5,89.6999969482422,90.0,90.1999969482422,232
7677,Brazil,BRA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,76.5999984741211,73.9000015258789,71.0999984741211,71.3000030517578,71.1999969482422,70.8000030517578,72.0999984741211,73.0999984741211,73.0999984741211,74.8000030517578,75.5999984741211,76.5,77.0999984741211,77.9000015258789,77.6999969482422,78.5,78.1999969482422,78.1999969482422,232
7685,Canada,CAN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,87.0,87.4000015258789,87.1999969482422,87.4000015258789,87.5999984741211,87.8000030517578,87.5999984741211,88.0999984741211,88.5,89.3000030517578,89.8000030517578,89.8000030517578,89.8000030517578,89.9000015258789,90.0,90.3000030517578,90.3000030517578,90.1999969482422,232
7690,China,CHN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,30.399999618530302,31.0,31.600000381469698,32.5,33.7999992370605,35.5,37.0999984741211,39.0999984741211,40.7000007629395,41.7999992370605,43.2999992370605,44.7999992370605,46.2000007629395,47.7000007629395,49.2000007629395,50.5,51.2999992370605,52.4000015258789,232
7731,India,IND,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,13.6999998092651,13.6000003814697,13.8999996185303,14.0,14.3000001907349,14.6000003814697,15.0,15.5,15.8999996185303,16.2999992370605,16.7999992370605,17.8999996185303,18.6000003814697,19.2999992370605,19.8999996185303,20.2000007629395,21.2000007629395,21.7999992370605,232
7793,Russian Federation,RUS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,66.5,67.8000030517578,68.5,69.40000152587889,70.5,70.6999969482422,71.5999984741211,72.8000030517578,74.3000030517578,75.6999969482422,76.5,76.6999969482422,77.0999984741211,77.5999984741211,78.1999969482422,78.6999969482422,78.4000015258789,78.5999984741211,232
7830,United Kingdom,GBR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,87.3000030517578,88.0,88.5,89.1999969482422,89.9000015258789,89.9000015258789,89.9000015258789,89.8000030517578,90.0999984741211,91.6999969482422,91.9000015258789,91.8000030517578,91.6999969482422,91.6999969482422,91.4000015258789,91.5999984741211,91.6999969482422,91.9000015258789,232
7831,United States,USA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,86.5999984741211,87.4000015258789,88.0999984741211,89.1999969482422,89.6999969482422,89.9000015258789,90.0999984741211,90.0999984741211,90.5,91.1999969482422,91.5999984741211,91.5999984741211,91.6999969482422,91.8000030517578,91.9000015258789,92.0,92.1999969482422,92.1999969482422,232
7849,Euro area,EMU,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,54.44759826729787,54.69030725354018,55.02778875843301,55.495030197334735,55.99995662753887,56.56909568123183,56.58143808056917,56.78393255731961,57.33045669688202,58.668083988554,59.54676818162442,60.01362757952013,60.50298885267844,61.23050084482221,61.583223982735575,61.63179679442024,61.91784070493279,62.16015887292703,232
7894,Australia,AUS,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,63.2999992370605,64.59999847412111,64.6999969482422,65.1999969482422,64.8000030517578,64.90000152587889,64.6999969482422,64.8000030517578,64.1999969482422,64.8000030517578,65.09999847412111,66.3000030517578,66.3000030517578,62.7000007629395,63.0999984741211,63.5,64.0,64.40000152587889,232
7909,Brazil,BRA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,49.4000015258789,49.0999984741211,49.0999984741211,49.5,48.7000007629395,49.0,50.0999984741211,50.2000007629395,49.7000007629395,50.7000007629395,51.4000015258789,52.5,52.4000015258789,52.5,52.5,52.5999984741211,52.5999984741211,52.5,232
7917,Canada,CAN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,63.4000015258789,64.0,63.9000015258789,64.3000030517578,64.09999847412111,64.1999969482422,64.6999969482422,65.3000030517578,65.3000030517578,66.59999847412111,66.59999847412111,66.59999847412111,66.40000152587889,66.6999969482422,66.90000152587889,67.40000152587889,67.59999847412111,67.6999969482422,232
7922,China,CHN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,31.399999618530302,31.899999618530302,32.2000007629395,33.0999984741211,34.2000007629395,35.7000007629395,37.0,38.4000015258789,39.2999992370605,39.7999992370605,40.7999992370605,41.7999992370605,42.5999984741211,43.4000015258789,44.2000007629395,44.9000015258789,45.9000015258789,46.5999984741211,232
7963,India,IND,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,28.100000381469698,27.7000007629395,28.2000007629395,28.399999618530302,29.100000381469698,29.600000381469698,29.5,29.7000007629395,29.7999992370605,29.7000007629395,29.7999992370605,31.0,31.100000381469698,31.600000381469698,32.2999992370605,32.9000015258789,33.5999984741211,34.2999992370605,232
8025,Russian Federation,RUS,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,48.0999984741211,49.7000007629395,50.2000007629395,48.2999992370605,50.0,49.5999984741211,49.9000015258789,50.7999992370605,51.0999984741211,52.7999992370605,52.7000007629395,53.4000015258789,53.0999984741211,53.4000015258789,53.9000015258789,54.0999984741211,54.0999984741211,54.2000007629395,232
8062,United Kingdom,GBR,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,61.5999984741211,62.2999992370605,63.0,63.7999992370605,65.09999847412111,64.90000152587889,65.1999969482422,65.09999847412111,66.3000030517578,68.3000030517578,68.59999847412111,68.90000152587889,69.40000152587889,69.90000152587889,69.6999969482422,70.0,70.1999969482422,70.5,232
8063,United States,USA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,65.40000152587889,66.3000030517578,66.5,68.0,68.40000152587889,68.40000152587889,68.3000030517578,68.59999847412111,69.5,70.5999984741211,71.0999984741211,71.1999969482422,71.3000030517578,71.5,71.5999984741211,71.6999969482422,72.0,72.0999984741211,232
8081,Euro area,EMU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,40.312470430201934,41.025677931156686,41.45566760622863,41.98513433536594,42.41241198996229,42.96166145955245,43.797889758942034,44.61930022389102,45.12733665560979,44.69306171169961,44.50313204823964,44.57369461824904,44.39311155924426,44.16377059210912,44.438451083000174,44.73698577367272,45.04746273668628,45.194792225863715,232
8126,Australia,AUS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,51.5,51.7000007629395,52.0,52.7000007629395,52.7000007629395,54.0999984741211,54.7999992370605,55.5,56.0,55.5999984741211,55.5999984741211,55.9000015258789,55.7000007629395,55.4000015258789,55.0999984741211,55.0,55.0999984741211,55.0,232
8141,Brazil,BRA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,45.7999992370605,46.5,47.4000015258789,47.2000007629395,48.5999984741211,50.5,50.5,50.5999984741211,51.5999984741211,51.9000015258789,51.2999992370605,50.7000007629395,51.0999984741211,51.0,51.7999992370605,50.5999984741211,48.7000007629395,47.5,232
8149,Canada,CAN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,54.7000007629395,54.9000015258789,55.7999992370605,56.7999992370605,57.0,56.9000015258789,57.5,58.4000015258789,58.5999984741211,57.5999984741211,57.2999992370605,57.2999992370605,57.4000015258789,57.5,57.2000007629395,57.0999984741211,57.0,57.0999984741211,232
8154,China,CHN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,68.1999969482422,67.5,66.6999969482422,65.90000152587889,65.09999847412111,64.40000152587889,63.7999992370605,63.2999992370605,62.5,62.0,61.5,61.4000015258789,61.2999992370605,61.2000007629395,61.0999984741211,60.9000015258789,60.7000007629395,60.4000015258789,232
8195,India,IND,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,32.4000015258789,33.0,33.5,34.2000007629395,34.7999992370605,34.9000015258789,33.2999992370605,32.0999984741211,30.399999618530302,29.0,27.2999992370605,26.399999618530302,25.600000381469698,25.600000381469698,25.5,25.7000007629395,25.7999992370605,25.899999618530302,232
8257,Russian Federation,RUS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,48.5,48.2999992370605,49.7999992370605,50.5999984741211,51.5,52.2999992370605,52.7000007629395,53.9000015258789,53.5999984741211,52.7000007629395,52.7000007629395,53.5,54.0,53.7000007629395,53.7999992370605,53.5,53.4000015258789,53.2999992370605,232
8294,United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,51.2999992370605,51.5999984741211,52.0,52.0999984741211,52.4000015258789,52.5999984741211,52.7000007629395,52.4000015258789,52.7000007629395,52.0,51.7000007629395,51.5,51.5999984741211,52.4000015258789,53.2999992370605,53.7999992370605,54.0,54.0999984741211,232
8295,United States,USA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,56.5999984741211,56.0999984741211,55.2000007629395,55.0999984741211,55.0,55.2000007629395,55.5999984741211,55.5999984741211,55.2999992370605,53.4000015258789,52.5,52.0999984741211,52.2000007629395,52.2999992370605,52.5999984741211,53.0999984741211,53.0999984741211,53.0,232
8310,Euro area,EMU,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,40.42163949454377,41.15586950513483,41.68747248040943,42.271015429183905,42.42131788479284,43.247891576817466,44.0859032857522,44.94051596733644,45.45679021350888,45.0074691670341,44.803124410087854,44.92645261632343,44.77320799427354,44.61859649803238,44.77680842515016,45.14281725892578,45.85851133282228,,211
8337,Australia,AUS,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,51.2000007629395,51.5,51.7999992370605,52.5999984741211,52.5999984741211,54.0,54.7000007629395,55.2999992370605,55.9000015258789,55.5999984741211,55.5,55.7000007629395,55.5999984741211,55.4000015258789,55.0,55.4000015258789,55.7999992370605,,211
8353,Brazil,BRA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,43.0999984741211,44.4000015258789,44.5,45.5999984741211,41.7999992370605,46.7999992370605,46.7000007629395,43.7999992370605,51.5,44.7999992370605,50.0,50.4000015258789,50.0,51.2000007629395,46.7000007629395,44.9000015258789,,211
8360,Canada,CAN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,55.4000015258789,55.7000007629395,56.5999984741211,57.5,57.7000007629395,57.7000007629395,58.0999984741211,59.0,59.0,58.0,57.9000015258789,57.7999992370605,57.9000015258789,58.0999984741211,57.5999984741211,57.4000015258789,57.5,,211
8402,India,IND,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,30.0,,,,,35.5,,,,,27.7000007629395,,22.5,,,,,,211
8470,Russian Federation,RUS,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,53.7999992370605,53.7999992370605,55.5,55.2999992370605,56.2999992370605,57.2000007629395,57.7999992370605,58.9000015258789,58.5,57.7000007629395,58.0,59.2000007629395,60.0999984741211,59.7999992370605,60.2999992370605,60.0999984741211,,,211
8506,United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,51.5999984741211,51.9000015258789,52.2999992370605,52.2999992370605,52.5999984741211,53.0,53.0999984741211,52.9000015258789,53.0999984741211,52.5,52.2000007629395,52.0999984741211,52.2000007629395,52.7999992370605,53.7000007629395,54.2999992370605,54.7999992370605,,211
8507,United States,USA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,57.5,57.0,56.2999992370605,56.0999984741211,56.0,56.2000007629395,56.5999984741211,56.5999984741211,56.2000007629395,54.4000015258789,53.5999984741211,53.2000007629395,53.0999984741211,53.2000007629395,53.5,53.7000007629395,54.0999984741211,,211
8524,Euro area,EMU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,60.303185362890254,60.49681355507264,60.21602537538468,59.75052368124381,59.732977453914565,59.98167293263633,60.412080182762054,60.96886187453735,60.814907117154064,58.76578744223285,58.05450983369272,57.77745393196104,56.932543960653724,56.163711024194974,56.220021206317895,56.5652239665018,56.987257835083895,57.271044105551894,232
8569,Australia,AUS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,67.8000030517578,67.09999847412111,67.3000030517578,67.5,67.90000152587889,68.6999969482422,68.90000152587889,69.6999969482422,69.8000030517578,68.1999969482422,68.8000030517578,68.6999969482422,68.09999847412111,67.3000030517578,66.8000030517578,66.59999847412111,66.8000030517578,66.6999969482422,232
8584,Brazil,BRA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.6999969482422,73.0999984741211,72.9000015258789,72.3000030517578,73.3000030517578,74.9000015258789,74.0999984741211,74.0999984741211,75.4000015258789,74.8000030517578,75.0,74.4000015258789,74.3000030517578,74.0,74.0,72.6999969482422,70.4000015258789,68.90000152587889,232
8592,Canada,CAN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,67.09999847412111,66.59999847412111,66.8000030517578,67.3000030517578,67.5,67.5,67.40000152587889,67.8000030517578,67.90000152587889,65.0,65.1999969482422,65.59999847412111,65.59999847412111,65.5,65.3000030517578,65.0,64.6999969482422,64.8000030517578,232
8597,China,CHN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,79.0,78.4000015258789,77.8000030517578,77.0999984741211,76.5,76.0,75.6999969482422,75.5999984741211,74.8000030517578,74.5,74.3000030517578,74.0999984741211,74.0,74.0,73.8000030517578,73.8000030517578,73.6999969482422,73.5,232
8638,India,IND,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,79.0,79.3000030517578,79.1999969482422,79.5999984741211,79.6999969482422,79.5999984741211,79.1999969482422,79.0,78.1999969482422,77.9000015258789,77.9000015258789,77.3000030517578,76.8000030517578,76.5999984741211,76.5,76.5,76.4000015258789,76.4000015258789,232
8700,Russian Federation,RUS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,61.0,60.7000007629395,61.5999984741211,62.0,62.7999992370605,63.5999984741211,63.5999984741211,65.40000152587889,66.1999969482422,64.3000030517578,65.1999969482422,66.1999969482422,67.09999847412111,67.3000030517578,67.59999847412111,67.40000152587889,67.3000030517578,67.1999969482422,232
8737,United Kingdom,GBR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,66.0,66.0,65.5,66.0,65.90000152587889,65.59999847412111,65.59999847412111,65.59999847412111,65.3000030517578,63.2000007629395,62.5999984741211,62.4000015258789,62.7999992370605,63.0,64.09999847412111,64.59999847412111,64.90000152587889,64.8000030517578,232
8738,United States,USA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,71.3000030517578,70.09999847412111,68.8000030517578,67.90000152587889,68.09999847412111,68.40000152587889,68.90000152587889,68.59999847412111,67.3000030517578,63.4000015258789,62.5,62.7999992370605,63.5999984741211,63.5999984741211,64.1999969482422,64.6999969482422,64.8000030517578,64.6999969482422,232
